co byłoby,to be,
co delegacja,delegation to,
co do,to in,
co dwa,every two,
co instytucje,institution or body which,
co jednak,but that,
co jest,to be,
co komisja,commission in that,
co liczba,to the number,
co następuje,the following,
co odpowiada,corresponding to,
co oznacza,means that,
co pięć,every five,
co pomaga,helping to,
co powinno,should apply,
co pozostanie,which will remain,
co praktycznie,which practically,
co przyczynia,contribute to,
co rok,year as,
co roku,every year,
co stanowi,order to,
co sześć,every six,
co to,what this,
co trzy,every three,
co wydaje,seem to,
co wymaga,need to,
co wynika,which would result,
co za,as to,
co zagwarantuje,to ensure,
codzienne życie,everyday life,
codziennego życia,everyday life,
comiesięcznego posiedzenia,monthly consultative meeting,
consensus inaczej,otherwise decided by consensus,
contributed to,contributed to this,
coraz bardziej,more and more,
corocznie sprawozdanie,annually a report,
cost abatement,abatement costs,
cromo cromo,cromo project cromo,
csi innym,csi available to other,
cykl lądowania,landing and take-off cycle,
cykl życia,life cycle,
cyklem lądowania,landing and take-off cycle,
cyklem życia,life cycle,
cyklu rozwoju,development cycle,
cyklu życia,life cycle,
cyrkulacji oceanicznej,ocean circulation,
cywilnego do,civil aviation organisation by,
czarnego przed,black sea against,
czarnego przez,black sea via,
czarterowych arkia,charter airlines arkia,
czas ograniczony,limited period,
czasem nawet,sometimes even,
czasie nie,that time,
czasu ich,their speaking time,
czasu między,period must elapse between,
czasu następnej,time of the next,
czasu o,time for,
czasu swojego,their speaking time,
często jest,often it is,
często nie,often not,
często niezwykle,often extremely,
często opierają,often rely,
często powstawanie,often triggers the formation,
często stosował,often used,
często zapomina,often forgotten,
często zdarzają,often occur,
częstotliwość ich,their incidence,
częstotliwość kolejnego,frequency of subsequent,
części ogólnej,part of the total,
części społeczeństwa,part of the public,
części swoich,part of their,
części tekstu,part of a text,
części troposfery,part of the troposphere,
części zamienne,fitting as spare,
części zewnętrznej,part of the external,
częścią pakietu,part of the package,
częścią programów,part of the curriculum,
częścią programu,programme component,
częścią społeczeństwa,section of civil society,
częścią tego,part of this,
częściowej odmowy,partial refusal,
częściowo sezonowy,somewhat seasonal,
część dochodu,share of the proceeds,
część dostępnych,share of available,
część innego,another piece,
część pierwszego,part of the first,
część przeglądu,reviewed as part,
część przewozu,part of the carriage,
część rocznej,part of the annual,
część swoich,of their,
część tych,part of this,
część uczenia,part of lifelong learning,
członek komisji,committee member,
członka administracji,member of an administration,
członka do,member state to,
członka komisji,member of,
członkami wspólnoty,community and its member,
członkiem komisji,member of,
członkiem międzynarodowej,member of the international,
członkowie biura,member of the bureau,
członków komisji,committee member,
człowieka do,to human,
człowieka przyjęła,human rights adopted,
człowieka rozdział,human rights chapter,
czołową pozycję,leading position,
czterech wspólnych,four common,
czterochlorku tytanu,titanium tetrachloride,
cztery główne,four leading,
czwartą jest,fourth is,
czwartej swoich,quarter of its,
czwartym posiedzeniu,fourth meeting,
czwartym roku,fourth year,
czy audiowizualne,visual or audiovisual,
czy benzyny,diesel or petrol,
czy działania,whether action,
czy ekonomicznej,monetary or economic,
czy grupa,whether the group,
czy istnieją,a complaint is,
czy jako,form or as,
czy jest,whether it,
czy komisja,commission does,
czy konsumentowi,user or consumer,
czy kraj,sectoral or entire country,
czy międzynarodowa,national or international,
czy mniejszościowe,regional or minority,
czy partia,party concerned either does,
czy projekt,whether the project,
czy rada,commission or the council,
czy są,be established whether,
czy skarga,a complaint,
czy trzech,two or three,
czy trzeciego,second or third,
czy tworzenia,preparedness or the creation,
czy wyjątek,whether an exception,
czy wymagają,whether they require,
czym czas,period to,
czym ich,it has to,
czym istnieje,is essential to,
czym nie,which no,
czym powinno,should be to,
czym są,who are,
czym wsparcie,supported and strengthened to,
czyni to,it is already doing,
czynnik stabilności,factor of stability,
czynnikiem są,factor is,
czystego rozwoju,clean development,
czystego transportu,clean transport,
czystej formie,pure form,
czystej konwersji,solid fuel conversion,
czysty olej,pure vegetable oil,
czytaniu jest,reading shall,
czytelną tendencję,clear trend,
dać pierwszeństwo,give priority,
daje równoważne,gives results equivalent,
daleki od,far short from,
dalekie od,long way from,
dalekiej przyszłości,distant future,
dana organizacja,evidence that an organisation,
daną grupę,given political group,
dane badań,research data,
dane do,data to,
dane o,information by,
dane statystyczne,statistical data,
danego kraju,a given,
danego wyrobu,given product,
danej dziedzinie,given field,
danej grupy,given political group,
danej poprawki,particular amendment,
danej strony,information that the party,
dany kraj,a given,
danych dostarczają,provide in particular,
danych naukowych,scientific data,
danych o,data on,
danych odniesienia,reference data,
danych osobistych,personal data,
danych osobowych,personal details,
danych przy,data on,
danym krajem,given country,
danym obszarze,a given,
darczyńca czy,donor or a recipient,
data przyjęcia,date of its adoption,
datę jego,that date,
daty ich,date of their,
daty jej,date when it,
daty wejścia,date of entry,
dawnej federacji,former yugoslav federation,
dążą do,aiming for,
dążąc do,aiming to,
dążenia do,to the pursuit,
dążenie do,with the aim,
dążono do,pursued in,
dążyć do,strive to,
dążyć poprzez,pursued by,
debacie mogą,debate may,
debacie nad,debate on,
debat nad,debate on,
debata jest,debate is,
debata łączna,joint debate,
debata nadzwyczajna,extraordinary debate,
debatę łączną,joint debate,
debatę muszą,debate must,
debatę nad,debate on,
debaty nad,debate on,
debaty nadzwyczajnej,extraordinary debate,
debaty nie,that an extraordinary debate,
debaty przez,debate by,
decydują o,decide on,
decyduje o,decide on,
decyzja jest,decision shall,
decyzja komisji,commission decision,
decyzja nie,decision has not,
decyzja ostatnio,decision as last,
decyzja parlamentu,parliament decision,
decyzja powinna,decision should,
decyzja rady,decision of,
decyzja ustanawia,decision establishes,
decyzja wchodzi,decision shall enter,
decyzją komisji,commission decision,
decyzją parlamentu,parliament decision,
decyzją powinna,decision should,
decyzją rady,council decision,
decyzje komisji,commission decision,
decyzje polityczne,political decision,
decyzję o,a decision,
decyzję odmowną,rejection decision,
decyzję ostateczną,definitive decision,
decyzję parlamentu,parliament's decision,
decyzję po,for a decision,
decyzję przeciwną,contrary decision,
decyzji dotyczy,decision deals,
decyzji jest,decision is,
decyzji komisji,commission decision,
decyzji konferencji,decision by the conference,
decyzji nie,shall not,
decyzji o,for a resolution,
decyzji odmiennej,decision different,
decyzji ostatecznej,definitive decision,
decyzji parcom,parcom decision,
decyzji parlamentowi,decision to parliament,
decyzji podlegają,decision shall be subject,
decyzji powinny,decision should,
decyzji przez,decision by,
decyzji rady,council decision,
decyzji są,decision shall,
decyzji wyraźnie,decision expressly,
decyzji zawarte,decision contained,
deficyt handlowy,trade deficit,
deficytem fiskalnym,fiscal deficit,
definicją do,by the definition,
definicję typu,definition of the type,
definicji wzrostu,definition of growth,
dekady do,decade to,
deklarację ministerialną,ministerial declaration,
deklarację trzech,declaration by the three,
deklaracji politycznej,political declaration,
delegacja do,delegation to,
delegacja parlamentu,parliament's delegation,
delegacja rady,council delegation,
delegacja wybiera,delegation shall be chosen,
delegacji do,delegation to,
delegacji każdej,each partyâs delegation,
delegacji może,delegation chairmen may,
delegacji parlamentarnych,parliamentary delegation,
delegacji parlamentu,parliament's delegation,
delegacji są,delegation shall,
delegacji składa,delegation chairmen shall consist,
delegacji wyznaczają,delegation shall,
demokracja lokalna,local and regional democracy,
demokracja nie,democracy is not,
demokracji parlamentarnej,parliamentary democracy,
demokratycznego społeczeństwa,democratic society,
demokratycznego zgromadzenia,democratic legislative assembly,
demokratycznej prawowitości,democratic legitimacy,
demokratyczny sposób,democratic manner,
demokratycznych między,of democratic,
demonstracja nowych,demonstration of new,
demonstracja są,demonstration are,
demontażu każdego,dismantling information for each,
depozytariusza o,the depositary,
depozytariusza takiego,depositary to such,
depozytariusza zawiadomienia,depositary of the notification,
depozytariuszowi do,the depositary,
determinacji wszystkich,everyone's determination,
dialog dwustronny,bilateral dialogue,
dialog komisji,dialogue between the commission,
dialog kulturowy,cultural dialogue,
dialog polityczny,political dialogue,
dialog pomiędzy,dialogue among,
dialog powinien,dialogue should,
dialog publiczny,public dialogue,
dialog regionalny,regional dialogue,
dialog społeczny,social dialogue,
dialog trójstronny,tripartite dialogue,
dialogiem politycznym,political dialogue,
dialogu byłoby,dialogue would be,
dialogu między,dialogue between,
dialogu obywatelskiego,civil dialogue,
dialogu politycznego,political dialogue,
dialogu politycznym,political dialogue,
dialogu pomiędzy,dialogue among,
dialogu przez,dialogue process by,
dialogu regionalnego,regional dialogue,
dialogu skupiano,dialogue focused,
dialogu społecznego,social dialogue,
dialogu społecznym,social and civil dialogue,
dla aktu,for the act,
dla ambitnej,for an ambitious,
dla badań,for research,
dla basenów,basin belonging to,
dla bezpieczeństwa,to security,
dla budżetu,for the community budget,
dla byłej,for the former,
dla całego,for the entire,
dla celów,for the purpose,
dla coraz,workforce and contribute to,
dla człowieka,for human,
dla czytelnika,for the reader,
dla danego,for a given,
dla demokracji,to democracy,
dla długofalowych,for long-term,
dla dorosłych,adult learners for,
dla drewna,for wood,
dla drugiego,for second,
dla drugiej,for the second,
dla dwóch,for these two,
dla dyrektywy,directive aims to,
dla działań,for activities,
dla dzielenia,to the sharing,
dla edukacji,for education,
dla efektywnego,for the effective,
dla efektywności,for resource efficiency,
