dnia od daty,day after the date of,
dnia po ich,day following that on,
dnia po jej,day following its publication in,
dnia po wejściu,day after the entry,
dniem jego przyjęcia,day of its adoption,
dniem jej przyjęcia,of its adoption,
dniem jej publikacji,day of its publication,
dniu jej publikacji,day of its publication,
do aktu końcowego,to the final act,
do aktualnej produkcji,to the actual production,
do analizy powinny,for analysis should,
do atmosfery gaz,gas into the atmosphere,
do atmosfery jest,into the atmosphere,
do atmosfery nad,into the atmosphere over,
do bardzo długich,to a very long,
do bardzo długiego,to a very long,
do budżetu ogólnego,to the general budget,
do budżetu parlamentu,in parliament's budget,
do całego sektora,whole sector amounts to approximately,
do celów artykuł,for the purpose of article,
do celów długoterminowych,for long-term objectives or target,
do celów niniejsze,for this purpose,
do celów niniejszego,for the purpose of this,
do celów niniejszej,for the purpose of this,
do demokracji parlamentarnej,to parliamentary democracy,
do dialogu społecznego,to social dialogue,
do długofalowego partnerstwa,a long-term partnership,
do długoterminowych działań,to long-term development activities,
do dokumentów o,in writing and signed by,
do dokumentów związanych,attached to the final act,
do dostępu do,access to documents to,
do drugiego czytania,for second reading,
do dyrektywy rady,to council directive,
do dziedzictwa kulturowego,to cultural heritage,
do dziennego średniego,to a daily average,
do dziennika urzędowego,in the official journal,
do edukacji językowej,language learning in higher education,
do emisji gazów,greenhouse gas emission,
do eu ets,the eu ets,
do globalnego wysiłku,to the global effort,
do głosowania jest,to vote is,
do głosowania liczbą,vote with a number,
do głosowania nad,to voting on,
do głosowania parlament,by parliament before the vote,
do głosowania prawo,right to vote,
do głosowań nad,in voting on,
do gospodarki rynkowej,to a market economy,
do grupy politycznej,to a political group,
do ich naprawy,for their repair,
do ich rozwoju,to their development,
do ich znaczenia,with their importance,
do informacji dla,to information for,
do informacji o,to information on,
do informacji poufnych,confidential information forwarded in accordance,
do innego organu,to another authority,
do innej grupy,to another political group,
do innych władz,to another authority,
do izolacji cieplnej,to heat insulation,
do jakiego były,for which they were,
do jakości naturalnego,to natural gas quality,
do jednego przewoźnika,to one air carrier,
do jej powodzenia,to its success,
do każdego okresu,for each period,
do każdego państwa,each member state,
do każdego pytania,question to any,
do każdego typu,to each type,
do każdej komisji,for each committee,
do każdej strony,to any party,
do kodeksu postępowania,code of conduct for its,
do komisji jest,to committee shall,
do komisji może,to committee may,
do komisji o,commission to parliament with,
do komisji odpowiedzialnej,to the committee responsible,
do komisji prawnej,committee responsible for legal,
do kompleksowego rozwoju,comprehensive development by strengthening,
do konkretnej sprawy,to a specific matter,
do konkurencyjnej gospodarki,towards a competitive knowledge-based economy,
do kontroli zgodności,to control compliance,
do konwencji do,to the convention to,
do konwencji mogą,to the convention may,
do konwencji o,to the convention,
do końcowego projektu,final draft agenda for vote,
do krajowych ustawodawstw,to amend national legislation,
do krzewienia demokracji,to promoting democracy,
do którego było,for which it was,
do którego niniejsza,by which this,
do którego odnosi,relate to the text which,
do którego tekstu,to which text,
do której są,in which they are,
do których komisja,to which the commission,
do których nie,to which he,
do których wgląd,to which public access,
do maksymalnej kwoty,to a maximum amount,
do międzynarodowej konwencji,to the international convention,
do międzynarodowej koordynacji,to the international coordination,
do morza czarnego,to the black sea,
do możliwości badawczych,potential in research,
do możliwości tych,to seize this opportunity,
do następnego punktu,to the next item,
do nauki języków,language teaching to,
do niej o,it to be placed on,
do niepewności są,uncertainty in the table are,
do niezbędnych wielkości,amount to maintain the necessary,
do niniejszego artykułu,to this article,
do niniejszego dokumentu,to this document,
do niniejszego programu,to this framework programme,
do niniejszego protokołu,to this protocol,
do niniejszego ustępu,to this paragraph,
do niniejszego załącznika,to this annex,
do niniejszej decyzji,by this decision,
do niniejszej dyrektywy,with this directive,
do nowych dowodów,to new scientific evidence,
do nowych działań,into new economic activities,
do obszaru badań,in the area of research,
do ochrony swoich,to safeguard their,
do ograniczenia użycia,to limit the use,
do opakowań oznaczają,to packaging shall mean,
do operacji odzyskiwania,to recovery operations,
do opieki zdrowotnej,health care to european,
do opracowania skutecznych,to the development of effective,
do osiągnięcia tego,to the achievement of that,
do osiągnięcia tych,to ensure achievement of those,
do ostatecznego głosowania,to the final vote,
do otwartego eu,in the open,
do ozonu objętość,for ozone the volume,
do parlamentu procedura,to parliament codecision procedure,
do parlamentu przez,to parliament by,
do pełnego poszanowania,to the full respect,
do pewnego stopnia,to some extent,
do pierwszego czytania,in first reading,
do planu działania,with the eeurope action plan,
do podstawowych opakowań,to primary packaging,
do podstawy prawnej,the legal basis,
do polityki gospodarczej,to an unsatisfactory economic policy,
do pomocy zewnętrznej,to their external assistance,
do porządku każdego,to order any,
do postępu naukowego,to scientific and technical progress,
do postępu technicznego,to technical progress,
do poufnego charakteru,to the confidential nature,
do poważnego naruszenia,serious breach by a member,
do prawa krajowego,in national law,
do preferencyjnej konsumpcji,for the preferential consumption,
do produkcji energii,for energy production,
do projektów komisji,commission and council in planning,
do projektów legislacyjnych,in the annual legislative programme,
do projektu budżetu,the draft budget,
do projektu porządku,draft agenda for the part-session,
do projektu rezolucji,to the draft legislative resolution,
do propozycji rezolucji,motion for a resolution,
do protokołu fakultatywnego,to the optional protocol,
do przeglądu wdrażania,for the review of implementation,
do przepisów niniejszego,with this regulation,
do przygotowania ramowej,general assembly for the preparation,
do przygotowania raportów,account guidelines for the preparation,
do przyjęcia jako,for adoption as,
do przystąpienia od,for accession from,
do przyszłych działań,for future action,
do publicznego dostępu,public access to documents,
do rady może,with the council may,
do rady o,on the council to reconsult,
do realizacji po,to prepare adequately for implementation,
do redukcji emisji,in emission reduction,
do redukcji zawartości,reduction in the sulphur content,
do rejestru dokumentów,for each document the register,
do rejestru publicznego,in a public register,
do rejestru są,in the register,
do rozwoju gospodarczego,to economic development,
do rozwoju wysokiej,to the development of high,
do różnych warunków,different regional conditions,
do rynku pracy,to labour market,
do sali zebrań,to the meeting room,
do sądu o,by the court,
do sektora finansowego,the financial sector,
do skutecznego administrowania,for the effective administration,
do skutecznego wykonania,to the effective implementation,
do specjalnego przedstawiciela,by the special representative,
do specyficznych warunków,for the specific conditions,
do społeczeństwa obywatelskiego,in general and civil society,
do spraw wdrażania,matter required for the implementation,
do sprawozdania komisji,account in the committee,
do stężenia zanieczyszczenia,to pollution concentration,
do stosunków dyplomatycznych,to diplomatic and superficial relations,
do strategii współpracy,cooperation strategy in those,
do swoich corocznych,in its annual,
do swoich procesów,processes and into their,
do swojego pierwszego,for its first,
do swojego regulaminu,in its rules,
